direction,layer,rho,wer,mer,pier,en_wer,matrix_cer,corrections,corruptions,utility,outside_harm,embed_retention,matrix_retention,energy,utility_per_energy,edits,effective_dose,direction_hash,source
Raw+Cond,28,0.25,n/a — no frozen canonical overall WER,0.3111111111111111,0.7205882352941176,0.7205882352941176,0.16080402010050251,0,0,-12.0,12,1.0,0.9325842696629213,707.0461521148682,-0.016972017970971795,200,3.56619606301625,sha256:c60d24cea56e4fd3cb2c4f19384718c93c622430717d0672725a00ab321e433e,NEW
Raw+Cond,28,0.5,n/a — no frozen canonical overall WER,0.37407407407407406,0.6470588235294118,0.6470588235294118,0.271356783919598,5,0,-31.0,36,1.0,0.797752808988764,1603.3154463768005,-0.01933493503730306,239,7.1323921260325,sha256:c60d24cea56e4fd3cb2c4f19384718c93c622430717d0672725a00ab321e433e,NEW
Raw+Cond,28,1.0,n/a — no frozen canonical overall WER,1.0444444444444445,0.5294117647058824,0.5294117647058824,1.221105527638191,18,5,-150.0,159,0.7368421052631579,0.12359550561797752,6064.509195327759,-0.024734070832238747,562,14.264784252065,sha256:c60d24cea56e4fd3cb2c4f19384718c93c622430717d0672725a00ab321e433e,NEW
Raw+Cond,28,2.0,n/a — no frozen canonical overall WER,2.1592592592592594,0.8676470588235294,5.676470588235294,0.9748743718592965,1,11,-182.0,177,0.42105263157894735,0.033707865168539325,17450.541591644287,-0.01042947572969,1207,28.52956850413,sha256:c60d24cea56e4fd3cb2c4f19384718c93c622430717d0672725a00ab321e433e,NEW
Raw,28,0.25,n/a — no frozen canonical overall WER,0.3037037037037037,0.7205882352941176,0.7205882352941176,0.1507537688442211,0,0,-11.0,11,1.0,0.9382022471910112,823.214860200882,-0.013362246640343405,232,3.56619606301625,sha256:5d15e53d86e377d41b7e7a76ad3887715dffc2925545d150e2324f0cdd7baf24,NEW
Raw,28,0.5,n/a — no frozen canonical overall WER,0.337037037037037,0.7205882352941176,0.7205882352941176,0.18090452261306533,0,0,-18.0,18,1.0,0.898876404494382,1594.1043605804443,-0.01129160702718726,233,7.1323921260325,sha256:5d15e53d86e377d41b7e7a76ad3887715dffc2925545d150e2324f0cdd7baf24,NEW
Raw,28,1.0,n/a — no frozen canonical overall WER,1.6037037037037036,0.45588235294117646,4.073529411764706,0.7688442211055276,23,5,-124.0,132,0.7368421052631579,0.2640449438202247,6013.0114669799805,-0.02062194637095523,552,14.264784252065,sha256:5d15e53d86e377d41b7e7a76ad3887715dffc2925545d150e2324f0cdd7baf24,NEW
Raw,28,2.0,n/a — no frozen canonical overall WER,1.9962962962962962,0.8529411764705882,5.073529411764706,0.9597989949748744,0,9,-178.0,172,0.5263157894736842,0.05056179775280899,9756.648221969604,-0.01824397026011322,669,28.52956850413,sha256:5d15e53d86e377d41b7e7a76ad3887715dffc2925545d150e2324f0cdd7baf24,NEW
Conditioning,29,0.25,n/a — no frozen canonical overall WER,0.29259259259259257,0.6911764705882353,0.6911764705882353,0.1457286432160804,2,0,-7.0,9,1.0,0.949438202247191,763.4647731781006,-0.009168726896017564,199,3.9019178711035356,sha256:f7d2cc0130c2ee281020036c2e9fae1eb7253c941f3ebcd4225630c8623f779d,NEW
Conditioning,29,0.5,n/a — no frozen canonical overall WER,0.22592592592592592,0.38235294117647056,0.38235294117647056,0.1658291457286432,23,0,-1.0,16,1.0,0.9101123595505618,1689.8533506393433,-0.0005917673268048127,234,7.803835742207071,sha256:f7d2cc0130c2ee281020036c2e9fae1eb7253c941f3ebcd4225630c8623f779d,NEW
Conditioning,29,1.0,n/a — no frozen canonical overall WER,1.962962962962963,0.38235294117647056,5.147058823529412,0.8894472361809045,31,8,-153.0,161,0.5789473684210527,0.12359550561797752,9850.018102645874,-0.015532966376874143,890,15.607671484414142,sha256:f7d2cc0130c2ee281020036c2e9fae1eb7253c941f3ebcd4225630c8623f779d,NEW
Conditioning,29,2.0,n/a — no frozen canonical overall WER,5.2407407407407405,0.8235294117647058,17.897058823529413,0.9798994974874372,4,11,-184.0,181,0.42105263157894735,0.011235955056179775,20485.04979610443,-0.008982160250105451,1424,31.215342968828285,sha256:f7d2cc0130c2ee281020036c2e9fae1eb7253c941f3ebcd4225630c8623f779d,NEW
Local+Cond,29,0.25,n/a — no frozen canonical overall WER,0.3074074074074074,0.7205882352941176,0.7205882352941176,0.15577889447236182,0,0,-11.0,11,1.0,0.9382022471910112,771.2068536281586,-0.014263358719194822,198,3.9019178711035356,sha256:50630011285f7d77bb4b9c989e89cf5e782b94e7e9ac3bed0c34b4247be3d9ad,NEW
Local+Cond,29,0.5,n/a — no frozen canonical overall WER,0.2814814814814815,0.4264705882352941,0.4264705882352941,0.22110552763819097,20,0,-13.0,26,1.0,0.8539325842696629,1756.2003698349,-0.007402344415416635,235,7.803835742207071,sha256:50630011285f7d77bb4b9c989e89cf5e782b94e7e9ac3bed0c34b4247be3d9ad,NEW
Local+Cond,29,1.0,n/a — no frozen canonical overall WER,1.9333333333333333,0.25,2.75,0.8944723618090452,38,6,-145.0,161,0.6842105263157895,0.11797752808988764,6589.626424789429,-0.022004282284429116,557,15.607671484414142,sha256:50630011285f7d77bb4b9c989e89cf5e782b94e7e9ac3bed0c34b4247be3d9ad,NEW
Local+Cond,29,2.0,n/a — no frozen canonical overall WER,3.825925925925926,0.8088235294117647,12.279411764705882,0.9798994974874372,4,10,-179.0,176,0.47368421052631576,0.033707865168539325,16088.638048171997,-0.011125864070286429,1027,31.215342968828285,sha256:50630011285f7d77bb4b9c989e89cf5e782b94e7e9ac3bed0c34b4247be3d9ad,NEW
Local,29,0.25,n/a — no frozen canonical overall WER,0.29259259259259257,0.7205882352941176,0.7205882352941176,0.135678391959799,0,0,-8.0,8,1.0,0.9550561797752809,905.988109588623,-0.008830137962442482,232,3.9019178711035356,sha256:61b0007515e905feb47b68c0e9a42e0dceab8f43801fb8e4fb6a164576c04330,NEW
Local,29,0.5,n/a — no frozen canonical overall WER,0.3333333333333333,0.7205882352941176,0.7205882352941176,0.19095477386934673,0,0,-19.0,19,1.0,0.8932584269662921,2906.46155834198,-0.0065371585409300026,386,7.803835742207071,sha256:61b0007515e905feb47b68c0e9a42e0dceab8f43801fb8e4fb6a164576c04330,NEW
Local,29,1.0,n/a — no frozen canonical overall WER,1.8962962962962964,0.5147058823529411,3.9558823529411766,0.7638190954773869,21,7,-125.0,132,0.631578947368421,0.2696629213483146,6971.830877304077,-0.017929293208606343,561,15.607671484414142,sha256:61b0007515e905feb47b68c0e9a42e0dceab8f43801fb8e4fb6a164576c04330,NEW
Local,29,2.0,n/a — no frozen canonical overall WER,2.8555555555555556,0.8382352941176471,7.764705882352941,0.9547738693467337,3,11,-179.0,174,0.42105263157894735,0.05056179775280899,14222.84904384613,-0.012585382819446347,830,31.215342968828285,sha256:61b0007515e905feb47b68c0e9a42e0dceab8f43801fb8e4fb6a164576c04330,NEW
Raw+Cond,29,0.25,n/a — no frozen canonical overall WER,0.3074074074074074,0.7205882352941176,0.7205882352941176,0.15577889447236182,0,0,-11.0,11,1.0,0.9382022471910112,771.0225160121918,-0.014266768831723797,198,3.9019178711035356,sha256:f96e879f91cfec46e841ed8d1853da26fe67c77b03c53b2315b78a9eb4710634,NEW
Raw+Cond,29,0.5,n/a — no frozen canonical overall WER,0.3,0.36764705882352944,0.36764705882352944,0.2663316582914573,24,0,-19.0,35,1.0,0.8033707865168539,1767.1764488220215,-0.010751614538924606,238,7.803835742207071,sha256:f96e879f91cfec46e841ed8d1853da26fe67c77b03c53b2315b78a9eb4710634,NEW
Raw+Cond,29,1.0,n/a — no frozen canonical overall WER,1.3518518518518519,0.23529411764705882,2.6176470588235294,0.8944723618090452,38,5,-144.0,160,0.7368421052631579,0.11797752808988764,4715.342680931091,-0.03053860763552518,396,15.607671484414142,sha256:f96e879f91cfec46e841ed8d1853da26fe67c77b03c53b2315b78a9eb4710634,NEW
Raw+Cond,29,2.0,n/a — no frozen canonical overall WER,3.825925925925926,0.8088235294117647,12.279411764705882,0.9798994974874372,4,10,-179.0,176,0.47368421052631576,0.033707865168539325,16035.013556480408,-0.011163071323233072,1027,31.215342968828285,sha256:f96e879f91cfec46e841ed8d1853da26fe67c77b03c53b2315b78a9eb4710634,NEW
Raw,29,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-9.0,9,1.0,0.949438202247191,902.1409130096436,-0.00997626852990736,231,3.9019178711035356,sha256:7c091a07a84018f6f2a38fd35093865579df8c0f9b88e332620172fc621a61cb,NEW
Raw,29,0.5,n/a — no frozen canonical overall WER,0.35185185185185186,0.7205882352941176,0.7205882352941176,0.21608040201005024,0,0,-25.0,25,1.0,0.8595505617977528,1709.03320646286,-0.014628153452759309,226,7.803835742207071,sha256:7c091a07a84018f6f2a38fd35093865579df8c0f9b88e332620172fc621a61cb,NEW
Raw,29,1.0,n/a — no frozen canonical overall WER,1.9,0.5147058823529411,3.9558823529411766,0.7638190954773869,21,7,-125.0,132,0.631578947368421,0.2696629213483146,6649.283211708069,-0.018799018784445787,539,15.607671484414142,sha256:7c091a07a84018f6f2a38fd35093865579df8c0f9b88e332620172fc621a61cb,NEW
Raw,29,2.0,n/a — no frozen canonical overall WER,2.6333333333333333,0.8382352941176471,6.882352941176471,0.9547738693467337,3,11,-179.0,174,0.42105263157894735,0.05056179775280899,14071.86738204956,-0.012720415502802212,830,31.215342968828285,sha256:7c091a07a84018f6f2a38fd35093865579df8c0f9b88e332620172fc621a61cb,NEW
Conditioning,30,0.25,n/a — no frozen canonical overall WER,0.2851851851851852,0.6617647058823529,0.6617647058823529,0.1457286432160804,4,0,-5.0,9,1.0,0.949438202247191,798.3203659057617,-0.0062631497498214,196,4.135483018824805,sha256:b9900a71bbe1c8c8376ad7530a2b73a637c4ebaabb391c4bb89dd029194d3872,NEW
Conditioning,30,0.5,n/a — no frozen canonical overall WER,0.8444444444444444,0.19117647058823528,2.1176470588235294,0.4120603015075377,37,1,-46.0,63,0.9473684210526315,0.651685393258427,2967.101655960083,-0.015503344790226104,399,8.27096603764961,sha256:b9900a71bbe1c8c8376ad7530a2b73a637c4ebaabb391c4bb89dd029194d3872,NEW
Conditioning,30,1.0,n/a — no frozen canonical overall WER,1.9814814814814814,0.3382352941176471,5.014705882352941,0.9597989949748744,31,5,-162.0,171,0.7368421052631579,0.05056179775280899,6333.152988433838,-0.025579675762745457,532,16.54193207529922,sha256:b9900a71bbe1c8c8376ad7530a2b73a637c4ebaabb391c4bb89dd029194d3872,NEW
Conditioning,30,2.0,n/a — no frozen canonical overall WER,5.948148148148148,0.8823529411764706,20.691176470588236,0.9849246231155779,4,15,-186.0,183,0.21052631578947367,0.02247191011235955,25014.567456245422,-0.0074356672497073745,1599,33.08386415059844,sha256:b9900a71bbe1c8c8376ad7530a2b73a637c4ebaabb391c4bb89dd029194d3872,NEW
Local+Cond,30,0.25,n/a — no frozen canonical overall WER,0.3,0.6911764705882353,0.6911764705882353,0.15577889447236182,2,0,-9.0,11,1.0,0.9382022471910112,820.2692158222198,-0.010972007514604334,199,4.135483018824805,sha256:d334a444c92844c976a4780667382f0d9eb4bdeaf5bbe9b6a789e2aa7ec6fe78,NEW
Local+Cond,30,0.5,n/a — no frozen canonical overall WER,0.3888888888888889,0.4117647058823529,0.4117647058823529,0.37185929648241206,23,2,-41.0,56,0.8947368421052632,0.6966292134831461,1874.9686255455017,-0.02186703256864978,237,8.27096603764961,sha256:d334a444c92844c976a4780667382f0d9eb4bdeaf5bbe9b6a789e2aa7ec6fe78,NEW
Local+Cond,30,1.0,n/a — no frozen canonical overall WER,1.8111111111111111,0.20588235294117646,4.323529411764706,0.964824120603015,37,2,-155.0,172,0.8947368421052632,0.0449438202247191,7060.837162971497,-0.02195207118114157,555,16.54193207529922,sha256:d334a444c92844c976a4780667382f0d9eb4bdeaf5bbe9b6a789e2aa7ec6fe78,NEW
Local+Cond,30,2.0,n/a — no frozen canonical overall WER,4.507407407407407,0.8235294117647058,14.985294117647058,0.9798994974874372,4,11,-182.0,179,0.42105263157894735,0.02247191011235955,20478.158138275146,-0.008887518045865118,1211,33.08386415059844,sha256:d334a444c92844c976a4780667382f0d9eb4bdeaf5bbe9b6a789e2aa7ec6fe78,NEW
Local,30,0.25,n/a — no frozen canonical overall WER,0.2962962962962963,0.7205882352941176,0.7205882352941176,0.1407035175879397,0,0,-9.0,9,1.0,0.949438202247191,961.9883990287781,-0.00935562217703081,233,4.135483018824805,sha256:86d04a6e68c038e8199df1e93743fb5d3d536d751eafa32d264ae988eb9463bc,NEW
Local,30,0.5,n/a — no frozen canonical overall WER,0.2962962962962963,0.6764705882352942,0.6764705882352942,0.15577889447236182,3,0,-9.0,12,1.0,0.9325842696629213,1941.6778197288513,-0.004635166508343191,241,8.27096603764961,sha256:86d04a6e68c038e8199df1e93743fb5d3d536d751eafa32d264ae988eb9463bc,NEW
Local,30,1.0,n/a — no frozen canonical overall WER,1.8666666666666667,0.7352941176470589,3.0294117647058822,0.7688442211055276,4,5,-131.0,130,0.7368421052631579,0.2808988764044944,7042.387725830078,-0.018601645507179056,540,16.54193207529922,sha256:86d04a6e68c038e8199df1e93743fb5d3d536d751eafa32d264ae988eb9463bc,NEW
Local,30,2.0,n/a — no frozen canonical overall WER,4.5851851851851855,0.8676470588235294,13.514705882352942,0.9748743718592965,3,13,-188.0,183,0.3157894736842105,0.011235955056179775,32902.36336708069,-0.005713875258824016,1797,33.08386415059844,sha256:86d04a6e68c038e8199df1e93743fb5d3d536d751eafa32d264ae988eb9463bc,NEW
Raw+Cond,30,0.25,n/a — no frozen canonical overall WER,0.3,0.6911764705882353,0.6911764705882353,0.15577889447236182,2,0,-9.0,11,1.0,0.9382022471910112,819.9944033622742,-0.010975684666988872,199,4.135483018824805,sha256:0a66b12067668362732c49580a0a6cb0300e8cfeaac1de739ef329f6a397085c,NEW
Raw+Cond,30,0.5,n/a — no frozen canonical overall WER,0.8,0.20588235294117646,1.9558823529411764,0.4020100502512563,37,2,-38.0,56,0.8947368421052632,0.6966292134831461,3148.379967689514,-0.012069699461303226,406,8.27096603764961,sha256:0a66b12067668362732c49580a0a6cb0300e8cfeaac1de739ef329f6a397085c,NEW
Raw+Cond,30,1.0,n/a — no frozen canonical overall WER,1.8111111111111111,0.20588235294117646,4.323529411764706,0.964824120603015,37,2,-155.0,172,0.8947368421052632,0.0449438202247191,6999.477784156799,-0.02214450917336146,553,16.54193207529922,sha256:0a66b12067668362732c49580a0a6cb0300e8cfeaac1de739ef329f6a397085c,NEW
Raw+Cond,30,2.0,n/a — no frozen canonical overall WER,4.507407407407407,0.8235294117647058,14.985294117647058,0.9798994974874372,4,11,-182.0,179,0.42105263157894735,0.02247191011235955,20358.76107120514,-0.00893964025430878,1211,33.08386415059844,sha256:0a66b12067668362732c49580a0a6cb0300e8cfeaac1de739ef329f6a397085c,NEW
Raw,30,0.25,n/a — no frozen canonical overall WER,0.3037037037037037,0.7205882352941176,0.7205882352941176,0.1507537688442211,0,0,-11.0,11,1.0,0.9382022471910112,837.8202996253967,-0.013129307089978939,203,4.135483018824805,sha256:6551adcd7a7ee076e04905caec03382f689691e0b688dc095c95b939f0bbd791,NEW
Raw,30,0.5,n/a — no frozen canonical overall WER,0.34444444444444444,0.6470588235294118,0.6470588235294118,0.23115577889447236,5,0,-22.0,27,1.0,0.848314606741573,1915.963876247406,-0.011482471184732904,238,8.27096603764961,sha256:6551adcd7a7ee076e04905caec03382f689691e0b688dc095c95b939f0bbd791,NEW
Raw,30,1.0,n/a — no frozen canonical overall WER,2.4814814814814814,0.6029411764705882,6.647058823529412,0.8140703517587939,13,5,-142.0,142,0.7368421052631579,0.21348314606741572,9074.838381767273,-0.01564766159200141,686,16.54193207529922,sha256:6551adcd7a7ee076e04905caec03382f689691e0b688dc095c95b939f0bbd791,NEW
Raw,30,2.0,n/a — no frozen canonical overall WER,4.2407407407407405,0.8676470588235294,13.514705882352942,0.9748743718592965,3,13,-186.0,181,0.3157894736842105,0.02247191011235955,25746.676568984985,-0.007224233368591723,1415,33.08386415059844,sha256:6551adcd7a7ee076e04905caec03382f689691e0b688dc095c95b939f0bbd791,NEW
Conditioning,31,0.25,n/a — no frozen canonical overall WER,0.2851851851851852,0.6470588235294118,0.6470588235294118,0.1507537688442211,5,0,-5.0,10,1.0,0.9438202247191011,1081.3608388900757,-0.004623803470756415,242,4.506565073978239,sha256:f6952647a4611f26860873235b8e79f2b270d7c6a85c00ab40157d74ab566adb,NEW
Conditioning,31,0.5,n/a — no frozen canonical overall WER,1.6185185185185185,0.17647058823529413,4.235294117647059,0.7336683417085427,38,1,-107.0,125,0.9473684210526315,0.30337078651685395,4771.512362480164,-0.02242475589948654,594,9.013130147956478,sha256:f6952647a4611f26860873235b8e79f2b270d7c6a85c00ab40157d74ab566adb,NEW
Conditioning,31,1.0,n/a — no frozen canonical overall WER,4.277777777777778,0.8235294117647058,14.073529411764707,0.9798994974874372,4,11,-182.0,179,0.42105263157894735,0.02247191011235955,15682.007174491882,-0.011605657233471903,1227,18.026260295912955,sha256:f6952647a4611f26860873235b8e79f2b270d7c6a85c00ab40157d74ab566adb,NEW
Conditioning,31,2.0,n/a — no frozen canonical overall WER,6.655555555555556,0.9264705882352942,23.5,0.9849246231155779,4,18,-189.0,186,0.05263157894736842,0.02247191011235955,30559.75581264496,-0.006184604391432864,1793,36.05252059182591,sha256:f6952647a4611f26860873235b8e79f2b270d7c6a85c00ab40157d74ab566adb,NEW
Local+Cond,31,0.25,n/a — no frozen canonical overall WER,0.29259259259259257,0.6911764705882353,0.6911764705882353,0.1457286432160804,2,0,-7.0,9,1.0,0.949438202247191,1031.3871593475342,-0.006786976099671698,229,4.506565073978239,sha256:532b87648507c922927ef7a74727abc547f8ddd26c61144be87c9be7e90e636a,NEW
Local+Cond,31,0.5,n/a — no frozen canonical overall WER,0.8074074074074075,0.4264705882352941,2.0588235294117645,0.34673366834170855,20,0,-35.0,48,1.0,0.7303370786516854,3623.5647010803223,-0.009658996840753298,420,9.013130147956478,sha256:532b87648507c922927ef7a74727abc547f8ddd26c61144be87c9be7e90e636a,NEW
Local+Cond,31,1.0,n/a — no frozen canonical overall WER,3.27037037037037,0.6911764705882353,10.102941176470589,0.9698492462311558,6,4,-169.0,171,0.7894736842105263,0.0449438202247191,12705.296600341797,-0.013301539138838647,904,18.026260295912955,sha256:532b87648507c922927ef7a74727abc547f8ddd26c61144be87c9be7e90e636a,NEW
Local+Cond,31,2.0,n/a — no frozen canonical overall WER,6.644444444444445,0.8970588235294118,23.455882352941178,0.9849246231155779,4,16,-187.0,184,0.15789473684210525,0.02247191011235955,33824.85763168335,-0.005528478553737925,1793,36.05252059182591,sha256:532b87648507c922927ef7a74727abc547f8ddd26c61144be87c9be7e90e636a,NEW
Local,31,0.25,n/a — no frozen canonical overall WER,0.3074074074074074,0.7205882352941176,0.7205882352941176,0.15577889447236182,0,0,-11.0,11,1.0,0.9382022471910112,1042.4943866729736,-0.010551615568027663,231,4.506565073978239,sha256:92ad6a505cfb0253c07e8a41b622980dc7eee935608673ac51bb4c8ef5c9db2b,NEW
Local,31,0.5,n/a — no frozen canonical overall WER,0.3148148148148148,0.7205882352941176,0.7205882352941176,0.1658291457286432,0,0,-14.0,14,1.0,0.9213483146067416,2048.716637611389,-0.0068335463006356425,231,9.013130147956478,sha256:92ad6a505cfb0253c07e8a41b622980dc7eee935608673ac51bb4c8ef5c9db2b,NEW
Local,31,1.0,n/a — no frozen canonical overall WER,1.7222222222222223,0.6764705882352942,1.1470588235294117,1.6080402010050252,4,1,-86.0,89,0.9473684210526315,0.5056179775280899,10280.344000816345,-0.008365478819888798,687,18.026260295912955,sha256:92ad6a505cfb0253c07e8a41b622980dc7eee935608673ac51bb4c8ef5c9db2b,NEW
Local,31,2.0,n/a — no frozen canonical overall WER,0.9481481481481482,0.9411764705882353,0.9411764705882353,0.949748743718593,0,15,-184.0,178,0.21052631578947367,0.05056179775280899,40407.69868850708,-0.004553587706600426,1990,36.05252059182591,sha256:92ad6a505cfb0253c07e8a41b622980dc7eee935608673ac51bb4c8ef5c9db2b,NEW
